total_prize_real,net_profit_real,max_drawdown,total_cost,hit_6_1,hit_6_0,hit_5_1,hit_5_0,hit_4_1,hit_4_0,hit_3_1,hit_3_0,hit_2_1,hit_1_1
156900.0,-657500.0,-657500,814400,0,0,0,0,5,13,38,274,191,457
149300.0,-665100.0,-665100,814400,0,0,0,0,2,24,41,257,174,452
148200.0,-666200.0,-666200,814400,0,0,0,0,3,20,35,276,179,428
135700.0,-678700.0,-678700,814400,0,0,0,0,1,15,41,244,192,405
152900.0,-661500.0,-661500,814400,0,0,0,0,4,20,32,266,174,467
171100.0,-643300.0,-643300,814400,0,0,0,1,1,25,38,246,215,443
175200.0,-639200.0,-639200,814400,0,0,0,1,4,17,46,230,201,440
172000.0,-642400.0,-642400,814400,0,0,0,0,5,30,53,254,197,420
179800.0,-634600.0,-634700,814400,0,0,0,1,4,16,43,253,206,473
157700.0,-656700.0,-656700,814400,0,0,0,0,3,24,22,284,214,465
164300.0,-650100.0,-650100,814400,0,0,0,1,3,17,28,262,185,443
192000.0,-622400.0,-622400,814400,0,0,0,2,2,18,45,239,205,467
161500.0,-652900.0,-652900,814400,0,0,0,1,1,16,33,273,206,430
156500.0,-657900.0,-657900,814400,0,0,0,1,1,19,33,262,170,439
166500.0,-647900.0,-647900,814400,0,0,0,1,3,13,38,249,203,434
141500.0,-672900.0,-672900,814400,0,0,0,0,1,21,33,255,190,440
150900.0,-663500.0,-663500,814400,0,0,0,0,3,20,43,247,193,424
141700.0,-672700.0,-672700,814400,0,0,0,0,0,21,37,244,216,425
169400.0,-645000.0,-645000,814400,0,0,0,1,3,19,31,257,205,431
156100.0,-658300.0,-658300,814400,0,0,0,0,5,18,32,287,204,394
152400.0,-662000.0,-662000,814400,0,0,0,0,4,16,43,246,202,414
150400.0,-664000.0,-664000,814400,0,0,0,0,2,29,41,221,194,419
166300.0,-648100.0,-648100,814400,0,0,0,1,3,20,30,279,169,446
159000.0,-655400.0,-655400,814400,0,0,0,1,1,17,31,251,198,443
144900.0,-669500.0,-669500,814400,0,0,0,0,1,23,31,245,212,432
135500.0,-678900.0,-678900,814400,0,0,0,0,0,18,37,248,194,427
154400.0,-660000.0,-660000,814400,0,0,0,0,2,25,40,265,189,461
159800.0,-654600.0,-654600,814400,0,0,0,1,2,20,39,262,169,402
153700.0,-660700.0,-660700,814400,0,0,0,0,3,24,37,266,192,427
151900.0,-662500.0,-662500,814400,0,0,0,0,2,23,48,256,182,443
158400.0,-656000.0,-656000,814400,0,0,0,0,3,24,43,248,178,496
143700.0,-670700.0,-670700,814400,0,0,0,0,0,27,31,251,202,442
157900.0,-656500.0,-656500,814400,0,0,0,0,4,20,32,258,208,457
152400.0,-662000.0,-662000,814400,0,0,0,0,2,23,36,242,210,454
146700.0,-667700.0,-667700,814400,0,0,0,0,1,23,24,281,211,444
139600.0,-674800.0,-674800,814400,0,0,0,0,2,12,41,259,176,445
171900.0,-642500.0,-642500,814400,0,0,0,1,2,23,33,233,192,506
159200.0,-655200.0,-655200,814400,0,0,0,1,1,25,39,244,158,436
166200.0,-648200.0,-648200,814400,0,0,0,1,5,11,33,239,187,429
147100.0,-667300.0,-667300,814400,0,0,0,0,1,19,40,249,196,478
156800.0,-657600.0,-657600,814400,0,0,0,1,1,14,38,259,197,411
148000.0,-666400.0,-666400,814400,0,0,0,0,2,18,33,241,214,455
189600.0,-624800.0,-624800,814400,0,0,0,1,6,20,36,290,214,434
213800.0,-600600.0,-600600,814400,0,0,0,2,5,20,49,261,224,473
201800.0,-612600.0,-612600,814400,0,0,0,2,5,22,29,261,220,425
176900.0,-637500.0,-644300,814400,0,0,0,1,2,28,38,260,198,457
144700.0,-669700.0,-669700,814400,0,0,0,0,2,15,41,253,196,438
176100.0,-638300.0,-638300,814400,0,0,0,1,3,24,41,267,192,434
173500.0,-640900.0,-640900,814400,0,0,0,1,4,19,35,268,196,423
146500.0,-667900.0,-667900,814400,0,0,0,0,1,18,38,243,204,478
204000.0,-610400.0,-610400,814400,0,0,0,2,6,17,44,248,202,436
164100.0,-650300.0,-650300,814400,0,0,0,1,0,22,29,281,217,434
155700.0,-658700.0,-658700,814400,0,0,0,1,0,19,35,248,193,431
339600.0,-474800.0,-474800,814400,0,0,1,2,4,21,28,214,217,408
148500.0,-665900.0,-665900,814400,0,0,0,0,3,18,33,249,212,416
145500.0,-668900.0,-668900,814400,0,0,0,0,2,18,29,241,206,462
315300.0,-499100.0,-499100,814400,0,0,1,1,1,17,37,244,205,475
151500.0,-662900.0,-662900,814400,0,0,0,0,2,24,37,263,192,448
141300.0,-673100.0,-673100,814400,0,0,0,0,2,17,30,256,192,437
167900.0,-646500.0,-646500,814400,0,0,0,0,6,18,31,281,199,492
191800.0,-622600.0,-641700,814400,0,0,0,2,1,23,38,270,203,466
162600.0,-651800.0,-651800,814400,0,0,0,1,2,17,34,255,186,447
137300.0,-677100.0,-677100,814400,0,0,0,0,0,24,34,235,199,412
150900.0,-663500.0,-663500,814400,0,0,0,0,4,20,22,254,218,411
160300.0,-654100.0,-654100,814400,0,0,0,0,6,15,40,241,193,456
167700.0,-646700.0,-646700,814400,0,0,0,1,3,16,36,239,200,446
130700.0,-683700.0,-683700,814400,0,0,0,0,1,8,29,264,198,427
193700.0,-620700.0,-620700,814400,0,0,0,2,3,18,30,250,221,461
143400.0,-671000.0,-671000,814400,0,0,0,0,2,13,37,271,186,459
157700.0,-656700.0,-656700,814400,0,0,0,0,2,25,44,237,219,446
164700.0,-649700.0,-649700,814400,0,0,0,0,5,23,28,249,226,450
167300.0,-647100.0,-647100,814400,0,0,0,1,3,23,28,245,178,456
297900.0,-516500.0,-628200,814400,0,0,1,0,3,8,35,265,228,434
149600.0,-664800.0,-664800,814400,0,0,0,0,2,18,30,246,215,476
145400.0,-669000.0,-669000,814400,0,0,0,0,2,14,39,253,198,457
146500.0,-667900.0,-667900,814400,0,0,0,0,0,16,47,266,223,437
175500.0,-638900.0,-638900,814400,0,0,0,1,3,20,39,256,200,463
149300.0,-665100.0,-665100,814400,0,0,0,0,1,18,54,254,194,451
151900.0,-662500.0,-662500,814400,0,0,0,0,3,18,34,271,198,452
156600.0,-657800.0,-657800,814400,0,0,0,0,3,23,33,270,198,464
168700.0,-645700.0,-645700,814400,0,0,0,1,1,22,42,241,210,442
140200.0,-674200.0,-674200,814400,0,0,0,0,1,17,32,257,193,455
158000.0,-656400.0,-656400,814400,0,0,0,0,5,21,34,234,204,434
168300.0,-646100.0,-646100,814400,0,0,0,1,3,19,36,254,179,455
157700.0,-656700.0,-656700,814400,0,0,0,1,1,21,30,220,197,435
160100.0,-654300.0,-654300,814400,0,0,0,0,4,30,35,249,194,424
166800.0,-647600.0,-647600,814400,0,0,0,1,1,20,35,274,199,456
180700.0,-633700.0,-633700,814400,0,0,0,1,4,20,47,241,198,462
169900.0,-644500.0,-644500,814400,0,0,0,1,3,21,25,270,195,451
146200.0,-668200.0,-668200,814400,0,0,0,0,1,26,32,269,192,433
161400.0,-653000.0,-653000,814400,0,0,0,1,1,15,37,274,191,450
154500.0,-659900.0,-659900,814400,0,0,0,0,3,25,27,256,196,469
137700.0,-676700.0,-676700,814400,0,0,0,0,1,18,38,246,177,441
161000.0,-653400.0,-653400,814400,0,0,0,0,2,19,47,265,229,467
156800.0,-657600.0,-657600,814400,0,0,0,1,1,11,38,263,178,469
142400.0,-672000.0,-672000,814400,0,0,0,0,2,17,42,236,196,412
151200.0,-663200.0,-663200,814400,0,0,0,0,3,21,35,256,193,442
172200.0,-642200.0,-642200,814400,0,0,0,1,3,18,38,255,210,431
308400.0,-506000.0,-506000,814400,0,0,1,1,1,13,37,257,209,417
170900.0,-643500.0,-643500,814400,0,0,0,1,4,17,32,253,202,428
315700.0,-498700.0,-583100,814400,0,0,1,1,2,19,34,252,190,457
164600.0,-649800.0,-649800,814400,0,0,0,0,4,27,38,277,206,429
161300.0,-653100.0,-653100,814400,0,0,0,0,3,26,32,269,204,480
203900.0,-610500.0,-610500,814400,0,0,0,2,5,16,39,239,224,468
168400.0,-646000.0,-646000,814400,0,0,0,1,3,18,29,258,208,430
160800.0,-653600.0,-653600,814400,0,0,0,0,4,24,34,259,206,449
151500.0,-662900.0,-662900,814400,0,0,0,0,3,20,36,253,207,424
152100.0,-662300.0,-662300,814400,0,0,0,0,2,22,46,238,200,443
169400.0,-645000.0,-645000,814400,0,0,0,1,2,18,35,281,197,455
158900.0,-655500.0,-655500,814400,0,0,0,0,3,21,38,269,218,444
144100.0,-670300.0,-670300,814400,0,0,0,0,2,11,37,242,218,447
154500.0,-659900.0,-659900,814400,0,0,0,0,4,18,39,215,213,444
148600.0,-665800.0,-665800,814400,0,0,0,0,3,18,44,231,203,409
144700.0,-669700.0,-669700,814400,0,0,0,0,1,14,39,254,227,431
158300.0,-656100.0,-656100,814400,0,0,0,0,5,24,42,255,174,420
168900.0,-645500.0,-645500,814400,0,0,0,1,2,12,43,258,220,443
165700.0,-648700.0,-648700,814400,0,0,0,1,1,19,31,276,214,437
178900.0,-635500.0,-635500,814400,0,0,0,1,4,20,35,270,200,459
201400.0,-613000.0,-613000,814400,0,0,0,2,5,17,36,256,213,452
179800.0,-634600.0,-634600,814400,0,0,0,1,5,16,37,260,204,454
161600.0,-652800.0,-652800,814400,0,0,0,1,0,21,34,246,204,458
143800.0,-670600.0,-670600,814400,0,0,0,0,1,17,34,265,209,443
157300.0,-657100.0,-657100,814400,0,0,0,0,5,17,27,256,203,467
180100.0,-634300.0,-634300,814400,0,0,0,1,4,22,25,272,205,483
136700.0,-677700.0,-677700,814400,0,0,0,0,2,11,30,251,190,448
145200.0,-669200.0,-669200,814400,0,0,0,0,2,18,34,255,190,457
173500.0,-640900.0,-640900,814400,0,0,0,1,2,25,38,223,206,468
161900.0,-652500.0,-652500,814400,0,0,0,0,4,22,45,255,213,422
153300.0,-661100.0,-661100,814400,0,0,0,0,5,12,33,263,197,448
153700.0,-660700.0,-660700,814400,0,0,0,0,3,21,40,239,197,456
168800.0,-645600.0,-645700,814400,0,0,0,1,3,19,29,272,189,450
143000.0,-671400.0,-671400,814400,0,0,0,0,3,9,27,258,205,462
153000.0,-661400.0,-661400,814400,0,0,0,0,5,17,28,247,195,445
194300.0,-620100.0,-620100,814400,0,0,0,2,5,21,30,234,187,447
173400.0,-641000.0,-641000,814400,0,0,0,1,4,16,41,278,193,418
139000.0,-675400.0,-675400,814400,0,0,0,0,1,18,33,247,192,443
170000.0,-644400.0,-644400,814400,0,0,0,1,3,17,36,269,184,463
146500.0,-667900.0,-667900,814400,0,0,0,0,2,15,41,250,210,431
158600.0,-655800.0,-655800,814400,0,0,0,0,4,22,38,249,200,449
171200.0,-643200.0,-643200,814400,0,0,0,1,2,23,36,264,202,436
166500.0,-647900.0,-647900,814400,0,0,0,0,8,21,33,276,158,453
155600.0,-658800.0,-658800,814400,0,0,0,0,1,22,49,257,205,477
176600.0,-637800.0,-637800,814400,0,0,0,1,3,20,38,273,208,445
173200.0,-641200.0,-641200,814400,0,0,0,1,2,29,35,255,196,433
311500.0,-502900.0,-502900,814400,0,0,1,1,2,10,32,254,203,467
146500.0,-667900.0,-667900,814400,0,0,0,0,1,22,37,282,194,431
143600.0,-670800.0,-670800,814400,0,0,0,0,0,22,52,229,198,427
145300.0,-669100.0,-669100,814400,0,0,0,0,1,20,31,276,202,449
197900.0,-616500.0,-616500,814400,0,0,0,2,4,18,31,268,214,455
195600.0,-618800.0,-618800,814400,0,0,0,2,4,21,30,244,210,444
160500.0,-653900.0,-653900,814400,0,0,0,1,1,16,35,271,194,438
159200.0,-655200.0,-655200,814400,0,0,0,0,4,21,36,252,209,450
154100.0,-660300.0,-660300,814400,0,0,0,0,4,19,40,254,195,425
179400.0,-635000.0,-635000,814400,0,0,0,2,1,9,44,248,195,468
171700.0,-642700.0,-642700,814400,0,0,0,1,2,24,33,283,189,452
155500.0,-658900.0,-658900,814400,0,0,0,0,3,21,43,258,192,453
163300.0,-651100.0,-651100,814400,0,0,0,0,3,28,35,265,203,478
143600.0,-670800.0,-670800,814400,0,0,0,0,1,23,36,238,175,480
144400.0,-670000.0,-670000,814400,0,0,0,0,2,15,37,242,191,472
148000.0,-666400.0,-666400,814400,0,0,0,0,1,23,36,241,207,457
144400.0,-670000.0,-670000,814400,0,0,0,0,2,18,42,289,178,407
140500.0,-673900.0,-673900,814400,0,0,0,0,1,23,30,248,188,437
142600.0,-671800.0,-671800,814400,0,0,0,0,3,19,35,244,167,436
159900.0,-654500.0,-654500,814400,0,0,0,0,5,20,32,249,193,476
153400.0,-661000.0,-661000,814400,0,0,0,0,3,20,40,264,186,458
174500.0,-639900.0,-639900,814400,0,0,0,1,3,24,38,259,189,444
155900.0,-658500.0,-658500,814400,0,0,0,0,5,11,41,259,201,446
151700.0,-662700.0,-662700,814400,0,0,0,0,3,23,40,254,180,439
148900.0,-665500.0,-665500,814400,0,0,0,0,2,12,43,264,220,437
182200.0,-632200.0,-632200,814400,0,0,0,1,5,18,41,255,191,477
164200.0,-650200.0,-650200,814400,0,0,0,0,5,22,33,278,215,426
147600.0,-666800.0,-666800,814400,0,0,0,0,3,9,46,262,190,458
171300.0,-643100.0,-643100,814400,0,0,0,1,2,22,36,250,214,435
147900.0,-666500.0,-666500,814400,0,0,0,0,2,18,37,262,199,447
165700.0,-648700.0,-648700,814400,0,0,0,0,6,16,33,286,203,465
150100.0,-664300.0,-664300,814400,0,0,0,0,3,24,30,233,197,442
184900.0,-629500.0,-629500,814400,0,0,0,2,3,16,33,250,192,435
153800.0,-660600.0,-660600,814400,0,0,0,0,2,20,32,242,225,478
188300.0,-626100.0,-626100,814400,0,0,0,1,5,21,43,253,217,456
154900.0,-659500.0,-659500,814400,0,0,0,0,5,19,28,242,184,475
319800.0,-494600.0,-621600,814400,0,0,1,1,1,22,42,248,211,444
149300.0,-665100.0,-665100,814400,0,0,0,0,2,21,40,226,210,439
185600.0,-628800.0,-628800,814400,0,0,0,1,4,21,42,239,221,479
219600.0,-594800.0,-594800,814400,0,0,0,3,4,20,51,240,187,458
149600.0,-664800.0,-664800,814400,0,0,0,0,2,23,37,232,195,462
147000.0,-667400.0,-667400,814400,0,0,0,0,4,22,30,240,183,408
196600.0,-617800.0,-617800,814400,0,0,0,2,2,18,48,256,222,450
305000.0,-509400.0,-530400,814400,0,0,1,0,3,18,41,258,231,402
146600.0,-667800.0,-667800,814400,0,0,0,0,1,23,39,254,188,456
152200.0,-662200.0,-662200,814400,0,0,0,0,3,20,40,247,202,431
149600.0,-664800.0,-664800,814400,0,0,0,0,3,21,29,248,204,436
160700.0,-653700.0,-653700,814400,0,0,0,0,4,23,43,252,197,445
296500.0,-517900.0,-517900,814400,0,0,1,0,3,16,32,247,206,430
166800.0,-647600.0,-647600,814400,0,0,0,0,6,21,28,271,213,451
144900.0,-669500.0,-669500,814400,0,0,0,0,1,25,34,243,190,450
147700.0,-666700.0,-666700,814400,0,0,0,0,2,15,40,241,215,446
150300.0,-664100.0,-664100,814400,0,0,0,0,2,22,39,251,196,448
167300.0,-647100.0,-647100,814400,0,0,0,1,2,22,27,241,203,462
160100.0,-654300.0,-654300,814400,0,0,0,0,4,21,41,261,202,444
163900.0,-650500.0,-650500,814400,0,0,0,1,3,19,29,239,200,412
151000.0,-663400.0,-663400,814400,0,0,0,0,3,22,21,266,222,420
162300.0,-652100.0,-652100,814400,0,0,0,0,4,23,31,255,213,474
165000.0,-649400.0,-649400,814400,0,0,0,0,6,18,38,264,211,428
142800.0,-671600.0,-671600,814400,0,0,0,0,0,18,39,281,200,447
167000.0,-647400.0,-647400,814400,0,0,0,1,2,16,31,260,204,470
168700.0,-645700.0,-645700,814400,0,0,0,1,1,21,43,261,208,430
158000.0,-656400.0,-656400,814400,0,0,0,0,4,24,36,247,191,455
304600.0,-509800.0,-509800,814400,0,0,1,0,4,25,23,285,184,441
158600.0,-655800.0,-655800,814400,0,0,0,0,4,18,45,267,199,437
173400.0,-641000.0,-641000,814400,0,0,0,1,2,23,37,255,221,425
310800.0,-503600.0,-503600,814400,0,0,1,0,6,12,32,255,203,483
145900.0,-668500.0,-668500,814400,0,0,0,0,2,22,39,236,182,447
181300.0,-633100.0,-633100,814400,0,0,0,1,4,19,30,245,236,464
162300.0,-652100.0,-652100,814400,0,0,0,1,1,15,40,257,209,428
187500.0,-626900.0,-626900,814400,0,0,0,2,2,20,46,234,171,475
313500.0,-500900.0,-500900,814400,0,0,1,1,2,18,29,256,198,443
186600.0,-627800.0,-627800,814400,0,0,0,1,4,28,32,292,199,464
168600.0,-645800.0,-645800,814400,0,0,0,0,7,15,49,257,187,459
151400.0,-663000.0,-663000,814400,0,0,0,0,1,19,38,251,230,459
138300.0,-676100.0,-676100,814400,0,0,0,0,2,16,32,255,198,396
146600.0,-667800.0,-667800,814400,0,0,0,0,2,13,38,241,219,451
151300.0,-663100.0,-663100,814400,0,0,0,0,2,19,41,221,225,446
194600.0,-619800.0,-619800,814400,0,0,0,2,3,15,35,238,223,482
163900.0,-650500.0,-650500,814400,0,0,0,1,2,16,30,276,188,459
141600.0,-672800.0,-672800,814400,0,0,0,0,2,17,32,253,184,451
163600.0,-650800.0,-650800,814400,0,0,0,0,4,21,42,267,196,481
158500.0,-655900.0,-655900,814400,0,0,0,1,1,14,37,254,196,439
196500.0,-617900.0,-617900,814400,0,0,0,3,1,14,40,246,187,433
142900.0,-671500.0,-671500,814400,0,0,0,0,1,27,35,250,169,445
176200.0,-638200.0,-638200,814400,0,0,0,1,3,23,44,255,188,451
160200.0,-654200.0,-654200,814400,0,0,0,0,6,17,37,251,192,443
167000.0,-647400.0,-647400,814400,0,0,0,0,7,14,34,254,214,460
188200.0,-626200.0,-626200,814400,0,0,0,1,4,20,48,247,210,503
147300.0,-667100.0,-667100,814400,0,0,0,0,2,21,43,233,191,438
144700.0,-669700.0,-669700,814400,0,0,0,0,1,15,38,274,198,465
306500.0,-507900.0,-507900,814400,0,0,1,0,3,23,40,262,200,439
146700.0,-667700.0,-667700,814400,0,0,0,0,3,17,31,246,201,439
169900.0,-644500.0,-644500,814400,0,0,0,1,1,21,38,249,234,422
153300.0,-661100.0,-661100,814400,0,0,0,0,2,21,37,262,195,485
183600.0,-630800.0,-630800,814400,0,0,0,2,1,17,34,277,202,443
133700.0,-680700.0,-680700,814400,0,0,0,0,1,18,33,250,171,429
148800.0,-665600.0,-665600,814400,0,0,0,0,1,23,44,243,186,473
166200.0,-648200.0,-648200,814400,0,0,0,1,2,25,36,232,189,428
162800.0,-651600.0,-651600,814400,0,0,0,0,4,21,38,274,211,452
143900.0,-670500.0,-670500,814400,0,0,0,0,1,26,32,235,182,464
154700.0,-659700.0,-659700,814400,0,0,0,0,3,20,37,249,195,480
146100.0,-668300.0,-668300,814400,0,0,0,0,0,21,45,257,208,440
180400.0,-634000.0,-634000,814400,0,0,0,2,1,24,33,245,183,429
150100.0,-664300.0,-664300,814400,0,0,0,0,2,21,37,242,214,435
176300.0,-638100.0,-638100,814400,0,0,0,1,4,16,37,250,215,447
170900.0,-643500.0,-643500,814400,0,0,0,1,2,15,36,290,201,473
143200.0,-671200.0,-671200,814400,0,0,0,0,2,11,46,242,201,436
154800.0,-659600.0,-659600,814400,0,0,0,0,4,18,28,247,217,451
146200.0,-668200.0,-668200,814400,0,0,0,0,0,21,39,263,208,459
154600.0,-659800.0,-659800,814400,0,0,0,0,2,24,44,268,195,440
126800.0,-687600.0,-687600,814400,0,0,0,0,1,17,26,243,172,401
156100.0,-658300.0,-658300,814400,0,0,0,0,3,20,41,255,197,468
159600.0,-654800.0,-654800,814400,0,0,0,1,1,13,31,237,200,491
155000.0,-659400.0,-659400,814400,0,0,0,0,5,17,40,258,182,432
163300.0,-651100.0,-651100,814400,0,0,0,0,5,17,46,270,221,401
146700.0,-667700.0,-667700,814400,0,0,0,0,2,14,34,278,195,471
167100.0,-647300.0,-647300,814400,0,0,0,0,5,22,34,251,231,446
167200.0,-647200.0,-647200,814400,0,0,0,1,3,21,37,263,177,419
170500.0,-643900.0,-643900,814400,0,0,0,1,3,15,39,239,204,462
162900.0,-651500.0,-651500,814400,0,0,0,1,2,13,27,264,218,437
157200.0,-657200.0,-657200,814400,0,0,0,0,3,22,33,280,194,476
147500.0,-666900.0,-666900,814400,0,0,0,0,4,13,27,245,208,442
147400.0,-667000.0,-667000,814400,0,0,0,0,2,20,34,260,193,452
147200.0,-667200.0,-667200,814400,0,0,0,0,3,17,35,250,200,426
178000.0,-636400.0,-636400,814400,0,0,0,1,5,17,38,217,228,419
147200.0,-667200.0,-667200,814400,0,0,0,0,2,10,40,281,234,403
184300.0,-630100.0,-630100,814400,0,0,0,1,6,22,40,258,193,423
303600.0,-510800.0,-524900,814400,0,0,1,0,5,15,42,233,195,425
295700.0,-518700.0,-518700,814400,0,0,1,0,1,23,42,250,198,419
142900.0,-671500.0,-671500,814400,0,0,0,0,1,17,36,286,200,423
152600.0,-661800.0,-661800,814400,0,0,0,0,2,16,49,262,216,428
179000.0,-635400.0,-635400,814400,0,0,0,1,4,23,40,270,193,430
157700.0,-656700.0,-656700,814400,0,0,0,0,3,22,49,260,186,453
147700.0,-666700.0,-666700,814400,0,0,0,0,3,14,28,293,206,428
317200.0,-497200.0,-552300,814400,0,0,1,0,5,22,41,272,198,464
144800.0,-669600.0,-669600,814400,0,0,0,0,3,20,29,257,176,443
151900.0,-662500.0,-662500,814400,0,0,0,0,2,26,43,250,182,445
158800.0,-655600.0,-655600,814400,0,0,0,0,5,14,40,273,174,495
166100.0,-648300.0,-648300,814400,0,0,0,1,3,14,34,265,199,430
195400.0,-619000.0,-619000,814400,0,0,0,1,7,23,30,256,235,444
138300.0,-676100.0,-676100,814400,0,0,0,0,1,17,40,257,188,414
151700.0,-662700.0,-662700,814400,0,0,0,0,4,16,31,271,198,438
160600.0,-653800.0,-653800,814400,0,0,0,0,5,24,47,231,181,433
154100.0,-660300.0,-660300,814400,0,0,0,0,3,18,39,279,198,446
217600.0,-596800.0,-596800,814400,0,0,0,3,2,24,45,245,218,443
135800.0,-678600.0,-678600,814400,0,0,0,0,1,9,34,284,194,438
134000.0,-680400.0,-680400,814400,0,0,0,0,1,20,29,238,170,446
144800.0,-669600.0,-669600,814400,0,0,0,0,1,20,40,280,186,436
163800.0,-650600.0,-650600,814400,0,0,0,0,5,19,39,257,211,451
152600.0,-661800.0,-661800,814400,0,0,0,0,1,20,44,281,201,467
148700.0,-665700.0,-665700,814400,0,0,0,0,2,21,32,273,207,424
145600.0,-668800.0,-668800,814400,0,0,0,0,2,14,41,252,187,474
186000.0,-628400.0,-628400,814400,0,0,0,0,11,19,37,262,195,468
154200.0,-660200.0,-660200,814400,0,0,0,0,4,22,31,251,196,439
136400.0,-678000.0,-678000,814400,0,0,0,0,0,18,28,235,198,477
135000.0,-679400.0,-679400,814400,0,0,0,0,0,17,31,264,179,468
291800.0,-522600.0,-522600,814400,0,0,1,0,2,19,34,246,181,442
142700.0,-671700.0,-671700,814400,0,0,0,0,2,18,33,265,192,422
163600.0,-650800.0,-650800,814400,0,0,0,1,0,17,43,255,198,477
152500.0,-661900.0,-661900,814400,0,0,0,0,4,14,40,237,203,450
151400.0,-663000.0,-663000,814400,0,0,0,0,5,10,38,236,201,444
142900.0,-671500.0,-671500,814400,0,0,0,0,2,23,29,268,184,413
169000.0,-645400.0,-645400,814400,0,0,0,1,3,18,39,241,196,437
203100.0,-611300.0,-611300,814400,0,0,0,2,5,21,31,262,219,439
137100.0,-677300.0,-677300,814400,0,0,0,0,2,16,28,258,190,413
191700.0,-622700.0,-622700,814400,0,0,0,2,1,29,38,269,208,408
176900.0,-637500.0,-637500,814400,0,0,0,1,4,14,49,268,197,439
152600.0,-661800.0,-661800,814400,0,0,0,0,2,18,42,249,210,465
175900.0,-638500.0,-638500,814400,0,0,0,1,2,20,40,265,210,474
166000.0,-648400.0,-648400,814400,0,0,0,1,2,13,45,221,212,451
157900.0,-656500.0,-656500,814400,0,0,0,0,3,23,30,275,217,446
149800.0,-664600.0,-664600,814400,0,0,0,0,3,16,26,258,223,442
295900.0,-518500.0,-518500,814400,0,0,1,0,3,14,34,250,189,463
157600.0,-656800.0,-656800,814400,0,0,0,0,3,22,39,248,201,474
167700.0,-646700.0,-646700,814400,0,0,0,1,2,21,34,261,182,468
181800.0,-632600.0,-646400,814400,0,0,0,1,4,22,42,272,212,418
162300.0,-652100.0,-652100,814400,0,0,0,0,6,20,36,259,191,438
169400.0,-645000.0,-645000,814400,0,0,0,1,2,18,47,243,210,419
186100.0,-628300.0,-628300,814400,0,0,0,1,4,26,45,245,200,468
162900.0,-651500.0,-651500,814400,0,0,0,1,2,23,35,219,187,432
153500.0,-660900.0,-660900,814400,0,0,0,0,4,17,29,278,203,439
172900.0,-641500.0,-641500,814400,0,0,0,1,1,21,36,247,220,490
144200.0,-670200.0,-670200,814400,0,0,0,0,2,23,35,241,184,429
152600.0,-661800.0,-661800,814400,0,0,0,0,3,13,32,264,222,466
157900.0,-656500.0,-656500,814400,0,0,0,0,7,12,33,235,186,464
148800.0,-665600.0,-665600,814400,0,0,0,0,4,10,39,234,217,424
152800.0,-661600.0,-661600,814400,0,0,0,0,5,11,29,246,212,454
170900.0,-643500.0,-644100,814400,0,0,0,0,5,30,44,227,202,462
301600.0,-512800.0,-512800,814400,0,0,1,0,0,30,39,260,202,456
166500.0,-647900.0,-647900,814400,0,0,0,1,2,15,35,260,205,455
145900.0,-668500.0,-668500,814400,0,0,0,0,2,17,45,250,198,417
164800.0,-649600.0,-649600,814400,0,0,0,1,1,19,34,258,197,468
165600.0,-648800.0,-648800,814400,0,0,0,1,2,17,37,267,204,417
174300.0,-640100.0,-640100,814400,0,0,0,1,3,23,33,254,206,441
208200.0,-606200.0,-606200,814400,0,0,0,2,5,29,46,252,184,446
148900.0,-665500.0,-665500,814400,0,0,0,0,3,18,33,249,203,438
173200.0,-641200.0,-641200,814400,0,0,0,1,3,24,33,255,194,445
190200.0,-624200.0,-624200,814400,0,0,0,2,2,18,35,276,205,452
138400.0,-676000.0,-676000,814400,0,0,0,0,1,19,34,262,179,436
153800.0,-660600.0,-660600,814400,0,0,0,0,2,17,36,257,241,439
176200.0,-638200.0,-638200,814400,0,0,0,1,3,26,30,242,225,422
146000.0,-668400.0,-668400,814400,0,0,0,0,2,18,45,255,199,403
145400.0,-669000.0,-669000,814400,0,0,0,0,3,14,37,222,197,458
161500.0,-652900.0,-652900,814400,0,0,0,1,1,13,28,274,209,467
303800.0,-510600.0,-510600,814400,0,0,1,0,3,20,33,250,217,442
251000.0,-563400.0,-563400,814400,0,0,0,5,4,18,36,233,188,453
190600.0,-623800.0,-623800,814400,0,0,0,2,1,28,35,269,208,417
171000.0,-643400.0,-643400,814400,0,0,0,1,2,20,34,279,193,469
138500.0,-675900.0,-675900,814400,0,0,0,0,0,17,33,274,195,453
163900.0,-650500.0,-650500,814400,0,0,0,0,4,24,37,243,205,486
173300.0,-641100.0,-641100,814400,0,0,0,1,3,15,43,279,200,442
163100.0,-651300.0,-651300,814400,0,0,0,1,2,12,41,239,198,456
170000.0,-644400.0,-644400,814400,0,0,0,0,5,24,42,248,206,480
163500.0,-650900.0,-650900,814400,0,0,0,0,4,19,57,257,204,430
141200.0,-673200.0,-673200,814400,0,0,0,0,2,16,30,275,180,449
169100.0,-645300.0,-645300,814400,0,0,0,1,4,14,32,247,197,450
